customers_id,customers_entry_time,customers_time_done,customers_date,customers_served_by,customer_uuid,customer_service_needed,DO_NOT_TOUCH_FOR_REFERENCE_ONLY_customer_service_needed,customers_waiting_time
17885,1027,1033.21,2019-12-01 22:11:35,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,b7dda8f0-cd08-460e-b968-fe3ff4e9e6e0,0.0,2.21,6.21
17858,1027,1031.04,2019-12-01 22:11:35,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,bda81198-09ed-4c0f-8466-921040329a78,0.0,2.04,4.04
17800,1033,1037.31,2019-12-01 22:11:35,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,e2d643e8-27de-4a65-b1d5-bcb65992399f,0.0,2.31,4.31
17883,1034,1040.84,2019-12-01 22:11:35,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,ed41143d-6881-436e-8d18-0e51e340d5b3,0.0,3.84,6.84
17907,1040,1044.0,2019-12-01 22:11:35,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,0eb541d4-3a71-4215-a534-2db73f7820e9,0.0,4.0,4.0
17906,1041,1049.53,2019-12-01 22:11:35,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,04333ffa-f71c-46d5-b938-170ed6ef58fb,0.0,3.53,8.53
17921,1041,1046.14,2019-12-01 22:11:35,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,6b7069d0-604d-486c-90de-f2509448a68e,0.0,2.14,5.14
17875,1042,1052.29,2019-12-01 22:11:35,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,20d3924c-7a81-4fa9-ad72-a9e7bd751f10,0.0,3.29,10.29
17879,1043,1057.76,2019-12-01 22:11:35,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,267f994e-e420-40a3-940c-985255a94015,0.0,2.76,14.76
17891,1043,1055.93,2019-12-01 22:11:35,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,494d993e-88c1-410b-85ee-c1f6629a8010,0.0,3.93,12.93
17809,1047,1059.77,2019-12-01 22:11:35,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,0dbdd07a-370b-4c94-802c-663ca9a17bd5,0.0,2.77,12.77
17889,1050,1061.24,2019-12-01 22:11:35,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,b5b7edfb-9d63-4647-bf50-3a39bf1d2d0b,0.0,2.24,11.24
17815,1054,1064.32,2019-12-01 22:11:35,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,79a15b35-fbad-4cba-afb9-4b47f72c085a,0.0,3.32,10.32
17922,1055,1071.78,2019-12-01 22:11:36,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,f5273e90-2057-4909-86b8-37984dcc5232,0.0,3.78,16.78
17899,1055,1066.41,2019-12-01 22:11:36,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,2e21991d-1a10-44f8-860b-fdad63544185,0.0,2.41,11.41
17910,1055,1068.55,2019-12-01 22:11:36,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,46205be1-b66a-4381-aa71-14045e624ae1,0.0,2.55,13.55
17842,1055,1074.62,2019-12-01 22:11:36,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,5b5d5f4d-0a9b-4b59-9b44-5f36bcd6d8eb,0.0,3.62,19.62
17856,1060,1077.25,2019-12-01 22:11:36,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,2167e2bd-01eb-4324-b313-cf46abbb2d46,0.0,3.25,17.25
17923,1065,1080.63,2019-12-01 22:11:36,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,7a1c9303-9fa9-469f-82d1-8ea3da5ff3a1,0.0,3.63,15.63
17935,1072,1082.82,2019-12-01 22:11:36,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,9c5ca60d-2dec-4326-96c7-f4b25ec15307,0.0,2.82,10.82
17863,1073,1084.18,2019-12-01 22:11:36,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,66c14529-63ef-45f2-87b9-f96ebc2d90e3,0.0,2.18,11.18
17773,1074,1087.87,2019-12-01 22:11:36,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,78a31721-59f9-4496-838a-50e970eeac5f,0.0,3.87,13.87
17919,1079,1089.69,2019-12-01 22:11:36,bf65f2ca-529d-49ad-be5d-96ec4aeb7007,6474dc84-bf2c-4619-be32-a0f5b7e2e1fc,0.0,2.69,10.69
